#Moon Reflectance r
#Wavelength
2429	0.217
2430	0.217
2431	0.217
2432	0.217
2433	0.217
2434	0.217
2435	0.217
2436	0.218
2437	0.218
2438	0.218
2439	0.218
2440	0.218
2441	0.218
2442	0.218
2443	0.218
2444	0.218
2445	0.218
2446	0.218
2447	0.218
2448	0.218
2449	0.218
2450	0.219
2451	0.219
2452	0.219
2453	0.219
2454	0.219
2455	0.219
2456	0.219
2457	0.219
2458	0.219
2459	0.219
2460	0.219
2461	0.219
2462	0.219
2463	0.219
2464	0.22
2465	0.22
2466	0.22
2467	0.22
2468	0.22
2469	0.22
2470	0.22
2471	0.22
2472	0.22
2473	0.22
2474	0.22
2475	0.22
2476	0.22
2477	0.22
2478	0.22
2479	0.221
2480	0.221
2481	0.221
2482	0.221
2483	0.221
2484	0.221
2485	0.221
2486	0.221
2487	0.221
2488	0.221
2489	0.221
2490	0.221
2491	0.221
2492	0.221
2493	0.222
2494	0.222
2495	0.222
2496	0.222
2497	0.222
2498	0.222
2499	0.222
2500	0.222
